Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale,StreetType,Weekend
other,4,house,840000.0,S,Barry,2016-07-16,15.0,3085,4,2,2,761.0,126.0,Banyule,-37.7218,145.108,Northern Metropolitan,1369,12.6,-0.7158962795941376,7,46,5,Ct,1
other,3,house,650000.0,S,hockingstuart,2016-09-17,15.0,3085,3,1,1,706.0,129.0,Banyule,-37.731,145.0811,Northern Metropolitan,1369,18.428571428571427,-0.6910179640718563,9,46,5,Ct,1
other,4,house,793000.0,S,Barry,2017-03-18,15.0,3085,4,2,1,592.0,126.0,Banyule,-37.728,145.1017,Northern Metropolitan,1369,12.6,-0.649025069637883,3,47,5,Rd,1
other,3,house,731000.0,S,hockingstuart,2016-06-18,15.0,3085,3,2,2,566.0,156.0,Banyule,-37.7195,145.1034,Northern Metropolitan,1369,19.5,-0.5678670360110804,6,25,5,Pl,1
other,3,house,710000.0,S,Miles,2016-11-19,15.0,3085,3,1,1,616.0,115.0,Banyule,-37.7306,145.0854,Northern Metropolitan,1369,16.428571428571427,-0.6853625170998632,11,56,5,St,1
other,3,house,720000.0,S,Buckingham,2016-09-24,15.0,3085,4,2,4,535.0,126.0,Banyule,-37.7225,145.1037,Northern Metropolitan,1369,14.0,-0.6187594553706506,9,46,5,Rd,1
other,3,house,720000.0,S,Barry,2017-02-25,15.0,3085,3,2,2,555.0,126.0,Banyule,-37.7214,145.1034,Northern Metropolitan,1369,15.75,-0.6299559471365639,2,39,5,Ct,1
other,3,house,936000.0,S,Buckingham,2016-07-26,15.0,3085,3,2,2,587.0,232.0,Banyule,-37.72,145.1014,Northern Metropolitan,1369,29.0,-0.43345543345543347,7,22,1,Cl,0
other,3,house,800000.0,S,other,2016-11-27,15.0,3085,3,2,2,660.0,126.0,Banyule,-37.7285,145.0845,Northern Metropolitan,1369,15.75,-0.6793893129770993,11,46,6,Rd,1
other,3,house,721000.0,S,Barry,2016-08-28,15.0,3085,3,1,1,687.0,122.0,Banyule,-37.7303,145.0823,Northern Metropolitan,1369,17.428571428571427,-0.6983930778739185,8,38,6,Ct,1
Yarraville,3,house,1000000.0,S,Jas,2016-03-09,7.0,3013,3,2,1,448.0,147.0,Maribyrnong,-37.8228,144.8799,Western Metropolitan,6543,18.375,-0.5058823529411764,3,76,2,St,0
Yarraville,2,house,890000.0,SP,Village,2016-03-09,7.0,3013,3,1,2,471.0,103.0,Maribyrnong,-37.8149,144.8707,Western Metropolitan,6543,17.166666666666668,-0.6411149825783972,3,66,2,St,0
Yarraville,2,house,760000.0,SP,Jas,2016-03-09,7.0,3013,2,1,1,134.0,126.0,Maribyrnong,-37.8176,144.8911,Western Metropolitan,6543,25.2,-0.03076923076923077,3,46,2,St,0
Yarraville,3,house,1165000.0,S,Village,2016-03-09,7.0,3013,3,1,0,191.0,105.0,Maribyrnong,-37.8175,144.8879,Western Metropolitan,6543,15.0,-0.2905405405405405,3,106,2,St,0
Yarraville,4,house,1550000.0,S,Village,2016-03-12,7.0,3013,4,2,2,427.0,233.0,Maribyrnong,-37.8187,144.8771,Western Metropolitan,6543,23.3,-0.29393939393939394,3,6,5,St,1
Yarraville,3,house,770000.0,VB,Jas,2016-03-12,7.0,3013,3,1,2,323.0,139.0,Maribyrnong,-37.8108,144.8899,Western Metropolitan,6543,19.857142857142858,-0.39826839826839827,3,56,5,St,1
Yarraville,3,house,871000.0,S,Jas,2016-03-12,7.0,3013,3,2,2,428.0,100.0,Maribyrnong,-37.8167,144.8965,Western Metropolitan,6543,12.5,-0.6212121212121212,3,51,5,St,1
Yarraville,3,house,780000.0,S,Village,2016-03-12,7.0,3013,3,2,2,213.0,120.0,Maribyrnong,-37.8175,144.8964,Western Metropolitan,6543,15.0,-0.27927927927927926,3,12,5,St,1
Yarraville,2,townhouse,650000.0,VB,Jas,2016-03-12,7.0,3013,2,1,1,0.0,2.0,Maribyrnong,-37.8113,144.8955,Western Metropolitan,6543,0.4,1.0,3,36,5,St,1
Yarraville,3,house,770000.0,SP,Jas,2016-03-12,7.0,3013,2,1,1,138.0,82.0,Maribyrnong,-37.82,144.891,Western Metropolitan,6543,13.666666666666666,-0.2545454545454545,3,126,5,St,1
Yarraville,2,house,890000.0,S,hockingstuart,2016-04-02,7.0,3013,2,1,0,166.0,126.0,Maribyrnong,-37.8209,144.8913,Western Metropolitan,6543,25.2,-0.136986301369863,4,96,5,St,1
Yarraville,3,house,960000.0,S,Sweeney,2017-04-03,7.0,3013,3,1,1,503.0,126.0,Maribyrnong,-37.8159,144.8626,Western Metropolitan,6543,18.0,-0.5993640699523053,4,47,0,St,0
Yarraville,4,house,1235000.0,SP,Jas,2017-04-03,7.0,3013,4,2,2,244.0,206.0,Maribyrnong,-37.8139,144.8741,Western Metropolitan,6543,20.6,-0.08444444444444445,4,6,0,St,0
Yarraville,3,townhouse,670000.0,PI,Jas,2017-04-03,7.0,3013,3,2,2,152.0,126.0,Maribyrnong,-37.8228,144.8833,Western Metropolitan,6543,15.75,-0.09352517985611511,4,47,0,Pde,0
Yarraville,2,house,960000.0,S,Village,2017-04-03,7.0,3013,2,2,1,159.0,126.0,Maribyrnong,-37.8154,144.8917,Western Metropolitan,6543,21.0,-0.11578947368421053,4,47,0,St,0
Yarraville,2,house,1000000.0,VB,Village,2017-04-03,7.0,3013,2,1,1,220.0,105.0,Maribyrnong,-37.8115,144.8875,Western Metropolitan,6543,21.0,-0.35384615384615387,4,107,0,St,0
Yarraville,2,house,710000.0,S,Chisholm,2017-04-03,7.0,3013,2,1,0,164.0,126.0,Maribyrnong,-37.8198,144.8839,Western Metropolitan,6543,25.2,-0.1310344827586207,4,47,0,St,0
Yarraville,3,house,1320000.0,S,Jas,2017-04-03,7.0,3013,3,2,2,473.0,171.0,Maribyrnong,-37.8217,144.8842,Western Metropolitan,6543,21.375,-0.468944099378882,4,97,0,St,0
Yarraville,3,house,1100000.0,VB,Village,2017-04-03,7.0,3013,3,2,0,214.0,129.0,Maribyrnong,-37.8175,144.8929,Western Metropolitan,6543,16.125,-0.2478134110787172,4,107,0,St,0
Yarraville,2,unit,782000.0,S,hockingstuart,2017-04-03,7.0,3013,2,1,1,1555.0,92.0,Maribyrnong,-37.8156,144.8943,Western Metropolitan,6543,18.4,-0.8882817243472981,4,4,0,St,0
Yarraville,3,house,931000.0,S,Douglas,2017-04-03,7.0,3013,3,1,1,442.0,126.0,Maribyrnong,-37.8182,144.8727,Western Metropolitan,6543,18.0,-0.5563380281690141,4,47,0,St,0
Yarraville,3,house,910000.0,S,Village,2016-04-06,7.0,3013,3,3,2,197.0,109.0,Maribyrnong,-37.8197,144.8875,Western Metropolitan,6543,12.11111111111111,-0.2875816993464052,4,3,2,St,0
Yarraville,2,house,796000.0,SP,Jas,2016-04-06,7.0,3013,2,1,1,188.0,126.0,Maribyrnong,-37.8184,144.8809,Western Metropolitan,6543,25.2,-0.19745222929936307,4,46,2,St,0
Yarraville,2,house,856000.0,S,Greg,2016-04-06,7.0,3013,2,1,1,261.0,100.0,Maribyrnong,-37.8157,144.887,Western Metropolitan,6543,20.0,-0.44598337950138506,4,136,2,St,0
Yarraville,3,house,670000.0,VB,Village,2016-04-06,7.0,3013,3,1,1,477.0,120.0,Maribyrnong,-37.8186,144.8736,Western Metropolitan,6543,17.142857142857142,-0.5979899497487438,4,56,2,St,0
Yarraville,4,house,706000.0,S,Jas,2016-04-06,7.0,3013,2,1,0,165.0,93.0,Maribyrnong,-37.819,144.895,Western Metropolitan,6543,13.285714285714286,-0.27906976744186046,4,116,2,St,0
Yarraville,3,house,1050000.0,S,hockingstuart,2016-04-06,7.0,3013,2,2,1,462.0,132.0,Maribyrnong,-37.8128,144.8695,Western Metropolitan,6543,18.857142857142858,-0.5555555555555556,4,56,2,St,0
Yarraville,2,unit,410000.0,PI,hockingstuart,2016-06-08,7.0,3013,2,0,0,0.0,126.0,Maribyrnong,-37.8129,144.8952,Western Metropolitan,6543,31.5,1.0,6,46,2,St,0
Yarraville,4,house,1320000.0,SP,Village,2016-07-05,7.0,3013,4,2,1,319.0,171.0,Maribyrnong,-37.8197,144.8957,Western Metropolitan,6543,17.1,-0.3020408163265306,7,101,1,St,0
Yarraville,3,house,1414000.0,S,Jas,2016-07-11,7.0,3013,3,2,2,230.0,126.0,Maribyrnong,-37.8124,144.8875,Western Metropolitan,6543,15.75,-0.29213483146067415,7,116,0,St,0
Yarraville,5,house,1815000.0,S,Village,2016-08-10,7.0,3013,5,2,2,644.0,172.0,Maribyrnong,-37.8102,144.8857,Western Metropolitan,6543,14.333333333333334,-0.5784313725490197,8,126,2,Rd,0
Yarraville,2,house,630000.0,PI,Jas,2016-08-10,7.0,3013,2,1,1,148.0,79.0,Maribyrnong,-37.821999999999996,144.89,Western Metropolitan,6543,15.8,-0.3039647577092511,8,13,2,St,0
Yarraville,4,house,1870000.0,S,Sweeney,2016-08-10,7.0,3013,4,1,3,766.0,167.0,Maribyrnong,-37.8126,144.8905,Western Metropolitan,6543,18.555555555555557,-0.6420150053590568,8,48,2,St,0
Yarraville,4,house,1785000.0,S,Village,2016-10-09,7.0,3013,4,2,2,640.0,126.0,Maribyrnong,-37.8104,144.8867,Western Metropolitan,6543,12.6,-0.6710182767624021,10,46,6,St,1
Yarraville,2,unit,330000.0,VB,Jas,2016-10-09,7.0,3013,2,1,1,0.0,126.0,Maribyrnong,-37.8133,144.8865,Western Metropolitan,6543,25.2,1.0,10,46,6,Rd,1
Yarraville,3,house,1930000.0,S,Jas,2016-10-12,7.0,3013,3,1,4,902.0,129.0,Maribyrnong,-37.8153,144.8796,Western Metropolitan,6543,18.428571428571427,-0.7497575169738119,10,96,2,St,0
Yarraville,3,house,1035000.0,S,Jas,2017-11-02,7.0,3013,3,1,2,289.0,126.0,Maribyrnong,-37.8143,144.8865,Western Metropolitan,6543,18.0,-0.3927710843373494,11,47,3,St,0
Yarraville,1,unit,510000.0,SP,hockingstuart,2017-11-02,7.0,3013,1,1,2,0.0,83.0,Maribyrnong,-37.8173,144.894,Western Metropolitan,6543,27.666666666666668,1.0,11,13,3,St,0
Yarraville,2,unit,381000.0,PI,Jas,2017-11-02,7.0,3013,2,1,1,0.0,65.0,Maribyrnong,-37.8128,144.8953,Western Metropolitan,6543,13.0,1.0,11,57,3,St,0
Yarraville,3,townhouse,1040000.0,S,Sweeney,2016-12-11,7.0,3013,2,2,0,352.0,152.0,Maribyrnong,-37.8164,144.8869,Western Metropolitan,6543,21.714285714285715,-0.3968253968253968,12,0,6,St,1
Yarraville,3,house,1419000.0,SP,Jas,2016-12-11,7.0,3013,3,1,2,270.0,126.0,Maribyrnong,-37.8148,144.8884,Western Metropolitan,6543,18.0,-0.36363636363636365,12,96,6,St,1
Yarraville,3,house,1050000.0,S,Village,2016-12-11,7.0,3013,3,1,2,442.0,126.0,Maribyrnong,-37.8201,144.872,Western Metropolitan,6543,18.0,-0.5563380281690141,12,76,6,St,1
Yarraville,1,house,470000.0,PI,Jas,2016-12-11,7.0,3013,1,1,2,0.0,83.0,Maribyrnong,-37.8173,144.894,Western Metropolitan,6543,27.666666666666668,1.0,12,12,6,St,1
Yarraville,3,house,850000.0,S,Jas,2016-08-13,7.0,3013,3,1,1,444.0,126.0,Maribyrnong,-37.8193,144.8753,Western Metropolitan,6543,18.0,-0.5578947368421052,8,46,5,St,1
Yarraville,2,unit,501344.0,SP,Sweeney,2016-08-13,7.0,3013,2,1,1,0.0,72.0,Maribyrnong,-37.8106,144.8957,Western Metropolitan,6543,14.4,1.0,8,66,5,St,1
Yarraville,3,house,796000.0,S,Greg,2016-05-14,7.0,3013,3,1,1,464.0,120.0,Maribyrnong,-37.8151,144.8638,Western Metropolitan,6543,17.142857142857142,-0.589041095890411,5,56,5,St,1
Yarraville,3,house,1217500.0,PI,Greg,2016-10-15,7.0,3013,3,3,1,217.0,126.0,Maribyrnong,-37.8188,144.8884,Western Metropolitan,6543,14.0,-0.2653061224489796,10,0,5,St,1
Yarraville,2,house,610000.0,SP,Jas,2016-10-15,7.0,3013,2,0,0,94.0,126.0,Maribyrnong,-37.815,144.8827,Western Metropolitan,6543,31.5,0.14545454545454545,10,46,5,St,1
Yarraville,3,house,1055000.0,S,hockingstuart,2016-04-16,7.0,3013,3,1,3,670.0,116.0,Maribyrnong,-37.8134,144.8745,Western Metropolitan,6543,16.571428571428573,-0.7048346055979644,4,76,5,St,1
Yarraville,3,townhouse,620000.0,VB,other,2016-04-16,7.0,3013,3,3,1,0.0,141.0,Maribyrnong,-37.8194,144.8826,Western Metropolitan,6543,15.666666666666666,1.0,4,2,5,St,1
Yarraville,4,house,660000.0,PI,Sweeney,2016-04-16,7.0,3013,4,1,2,360.0,126.0,Maribyrnong,-37.8212,144.8887,Western Metropolitan,6543,14.0,-0.48148148148148145,4,106,5,St,1
Yarraville,3,house,681000.0,S,Sweeney,2016-04-16,7.0,3013,2,1,1,446.0,126.0,Maribyrnong,-37.8183,144.8666,Western Metropolitan,6543,21.0,-0.5594405594405595,4,46,5,St,1
Yarraville,1,unit,345000.0,S,other,2016-04-16,7.0,3013,1,1,1,0.0,47.0,Maribyrnong,-37.8111,144.887,Western Metropolitan,6543,15.666666666666666,1.0,4,46,5,St,1
Yarraville,3,house,950000.0,SP,Village,2016-04-16,7.0,3013,3,1,2,240.0,84.0,Maribyrnong,-37.8202,144.8896,Western Metropolitan,6543,12.0,-0.48148148148148145,4,136,5,St,1
Yarraville,3,house,955000.0,S,Jellis,2016-04-16,7.0,3013,3,1,1,202.0,126.0,Maribyrnong,-37.8196,144.8839,Western Metropolitan,6543,18.0,-0.23170731707317074,4,46,5,St,1
Yarraville,2,house,822000.0,S,Sweeney,2016-04-16,7.0,3013,2,1,3,539.0,126.0,Maribyrnong,-37.8152,144.8703,Western Metropolitan,6543,25.2,-0.6210526315789474,4,46,5,St,1
Yarraville,2,house,760000.0,S,Jas,2016-07-16,7.0,3013,3,1,1,472.0,126.0,Maribyrnong,-37.824,144.8805,Western Metropolitan,6543,21.0,-0.5785953177257525,7,46,5,St,1
Yarraville,4,house,1200000.0,S,Village,2016-07-16,7.0,3013,4,2,2,417.0,157.0,Maribyrnong,-37.8197,144.8969,Western Metropolitan,6543,15.7,-0.4529616724738676,7,116,5,St,1
Yarraville,3,house,1005000.0,S,Sweeney,2016-07-16,7.0,3013,3,1,1,438.0,115.0,Maribyrnong,-37.8177,144.8711,Western Metropolitan,6543,16.428571428571427,-0.5840867992766727,7,56,5,St,1
Yarraville,3,house,600000.0,VB,hockingstuart,2016-07-16,7.0,3013,4,1,1,0.0,126.0,Maribyrnong,-37.8222,144.8956,Western Metropolitan,6543,15.75,1.0,7,46,5,St,1
Yarraville,1,unit,381000.0,S,Sweeney,2016-09-17,7.0,3013,1,1,1,0.0,126.0,Maribyrnong,-37.8184,144.8904,Western Metropolitan,6543,42.0,1.0,9,46,5,St,1
Yarraville,4,house,1150000.0,S,hockingstuart,2016-09-17,7.0,3013,4,2,2,482.0,126.0,Maribyrnong,-37.815,144.8968,Western Metropolitan,6543,12.6,-0.5855263157894737,9,46,5,St,1
Yarraville,3,house,1020000.0,PI,Jas,2017-03-18,7.0,3013,3,1,1,248.0,126.0,Maribyrnong,-37.8157,144.8925,Western Metropolitan,6543,18.0,-0.32620320855614976,3,47,5,St,1
Yarraville,3,house,1250000.0,VB,Village,2017-03-18,7.0,3013,3,2,1,249.0,126.0,Maribyrnong,-37.8099,144.8859,Western Metropolitan,6543,15.75,-0.328,3,47,5,St,1
Yarraville,4,house,1340000.0,VB,Village,2017-03-18,7.0,3013,4,2,0,297.0,175.0,Maribyrnong,-37.8108,144.888,Western Metropolitan,6543,17.5,-0.2584745762711864,3,117,5,St,1
Yarraville,3,house,865000.0,SP,Jas,2016-06-18,7.0,3013,3,1,1,189.0,87.0,Maribyrnong,-37.8159,144.8795,Western Metropolitan,6543,12.428571428571429,-0.3695652173913043,6,86,5,St,1
Yarraville,3,house,781500.0,S,Jas,2016-06-18,7.0,3013,2,1,2,341.0,132.0,Maribyrnong,-37.8224,144.8818,Western Metropolitan,6543,22.0,-0.4418604651162791,6,66,5,Rd,1
Yarraville,4,house,1401000.0,S,Village,2016-11-19,7.0,3013,4,1,1,306.0,133.0,Maribyrnong,-37.8102,144.8885,Western Metropolitan,6543,14.777777777777779,-0.3940774487471526,11,106,5,St,1
Yarraville,2,house,630000.0,S,Jas,2016-11-19,7.0,3013,2,2,2,168.0,121.0,Maribyrnong,-37.8225,144.8814,Western Metropolitan,6543,20.166666666666668,-0.16262975778546712,11,16,5,Rd,1
Yarraville,5,house,1137500.0,S,hockingstuart,2016-05-22,7.0,3013,2,3,4,446.0,244.0,Maribyrnong,-37.8146,144.8692,Western Metropolitan,6543,24.4,-0.2927536231884058,5,66,6,St,1
Yarraville,4,house,925000.0,S,hockingstuart,2016-08-22,7.0,3013,4,1,1,288.0,126.0,Maribyrnong,-37.8202,144.88299999999995,Western Metropolitan,6543,14.0,-0.391304347826087,8,46,0,St,0
Yarraville,3,house,745000.0,S,hockingstuart,2016-04-23,7.0,3013,2,1,1,325.0,126.0,Maribyrnong,-37.8195,144.8973,Western Metropolitan,6543,21.0,-0.44124168514412415,4,46,5,St,1
Yarraville,4,house,1158000.0,S,Jas,2016-04-23,7.0,3013,4,1,3,411.0,96.0,Maribyrnong,-37.8117,144.8873,Western Metropolitan,6543,10.666666666666666,-0.621301775147929,4,106,5,St,1
Yarraville,3,house,867000.0,S,RT,2016-04-23,7.0,3013,3,1,1,195.0,126.0,Maribyrnong,-37.8198,144.8904,Western Metropolitan,6543,18.0,-0.21495327102803738,4,46,5,St,1
Yarraville,3,house,955000.0,S,Village,2016-09-24,7.0,3013,3,2,2,206.0,173.0,Maribyrnong,-37.8127,144.8965,Western Metropolitan,6543,21.625,-0.0870712401055409,9,10,5,St,1
Yarraville,3,house,1081000.0,SP,Village,2016-09-24,7.0,3013,3,1,1,448.0,104.0,Maribyrnong,-37.8171,144.8753,Western Metropolitan,6543,14.857142857142858,-0.6231884057971014,9,76,5,St,1
Yarraville,3,house,725000.0,S,Sweeney,2016-09-24,7.0,3013,3,1,5,558.0,128.0,Maribyrnong,-37.8119,144.868,Western Metropolitan,6543,18.285714285714285,-0.6268221574344023,9,76,5,Rd,1
Yarraville,2,house,767000.0,S,Jas,2017-02-25,7.0,3013,2,1,0,128.0,80.0,Maribyrnong,-37.8179,144.8908,Western Metropolitan,6543,16.0,-0.23076923076923078,2,97,5,St,1
Yarraville,2,house,951000.0,S,Sweeney,2017-02-25,7.0,3013,2,1,3,486.0,126.0,Maribyrnong,-37.8214,144.8796,Western Metropolitan,6543,25.2,-0.5882352941176471,2,47,5,St,1
Yarraville,4,house,1028000.0,S,Village,2017-02-25,7.0,3013,4,2,2,431.0,126.0,Maribyrnong,-37.8186,144.8764,Western Metropolitan,6543,12.6,-0.547576301615799,2,47,5,St,1
Yarraville,2,house,740000.0,S,Village,2017-02-25,7.0,3013,2,1,0,261.0,126.0,Maribyrnong,-37.8209,144.8896,Western Metropolitan,6543,25.2,-0.3488372093023256,2,47,5,St,1
Yarraville,3,house,1450000.0,S,Village,2017-02-25,7.0,3013,3,2,2,542.0,211.0,Maribyrnong,-37.811,144.8844,Western Metropolitan,6543,26.375,-0.4395750332005312,2,1,5,St,1
Yarraville,3,house,1430000.0,SP,Village,2017-02-25,7.0,3013,3,3,2,386.0,172.0,Maribyrnong,-37.816,144.8936,Western Metropolitan,6543,19.11111111111111,-0.3835125448028674,2,77,5,St,1
Yarraville,3,house,1275000.0,SP,Village,2017-02-25,7.0,3013,3,1,2,229.0,128.0,Maribyrnong,-37.8172,144.8919,Western Metropolitan,6543,18.285714285714285,-0.28291316526610644,2,107,5,St,1
Yarraville,4,house,1606000.0,SP,Jas,2016-07-26,7.0,3013,4,2,3,455.0,178.0,Maribyrnong,-37.8177,144.8839,Western Metropolitan,6543,17.8,-0.43759873617693523,7,126,1,St,0
Yarraville,4,house,970000.0,PI,Village,2016-06-27,7.0,3013,3,1,2,664.0,126.0,Maribyrnong,-37.8172,144.8676,Western Metropolitan,6543,15.75,-0.6810126582278481,6,56,0,St,0
Yarraville,2,house,780000.0,S,other,2016-06-27,7.0,3013,2,1,1,435.0,114.0,Maribyrnong,-37.8223,144.8779,Western Metropolitan,6543,22.8,-0.5846994535519126,6,66,0,St,0
Yarraville,3,house,670000.0,PI,Biggin,2016-06-27,7.0,3013,3,1,1,463.0,119.0,Maribyrnong,-37.8137,144.8636,Western Metropolitan,6543,17.0,-0.5910652920962199,6,66,0,St,0
Yarraville,3,house,908000.0,S,hockingstuart,2016-06-27,7.0,3013,3,2,0,105.0,126.0,Maribyrnong,-37.8191,144.8909,Western Metropolitan,6543,15.75,0.09090909090909091,6,116,0,St,0
Yarraville,3,house,1380000.0,S,Village,2016-11-27,7.0,3013,3,2,2,235.0,144.0,Maribyrnong,-37.815,144.8928,Western Metropolitan,6543,18.0,-0.24010554089709762,11,106,6,St,1
Yarraville,3,house,966000.0,S,other,2016-11-27,7.0,3013,3,2,2,456.0,126.0,Maribyrnong,-37.823,144.8768,Western Metropolitan,6543,15.75,-0.5670103092783505,11,46,6,St,1
Yarraville,2,unit,480500.0,SP,Jas,2016-11-27,7.0,3013,2,1,1,0.0,65.0,Maribyrnong,-37.8182,144.8846,Western Metropolitan,6543,13.0,1.0,11,46,6,St,1
Yarraville,4,house,1520000.0,VB,Jas,2016-11-27,7.0,3013,4,2,0,261.0,160.0,Maribyrnong,-37.8123,144.8888,Western Metropolitan,6543,16.0,-0.23990498812351543,11,106,6,St,1
Yarraville,3,house,845000.0,S,Jas,2016-11-27,7.0,3013,3,1,2,494.0,126.0,Maribyrnong,-37.8234,144.8742,Western Metropolitan,6543,18.0,-0.5935483870967742,11,46,6,St,1
Yarraville,5,house,1287000.0,S,hockingstuart,2016-11-27,7.0,3013,5,2,2,488.0,213.0,Maribyrnong,-37.8131,144.8778,Western Metropolitan,6543,17.75,-0.39229671897289586,11,86,6,St,1
Yarraville,3,house,980000.0,S,Jas,2016-05-28,7.0,3013,3,1,2,463.0,126.0,Maribyrnong,-37.8185,144.8812,Western Metropolitan,6543,18.0,-0.5721561969439728,5,46,5,St,1
Yarraville,3,townhouse,800000.0,VB,Jas,2016-05-28,7.0,3013,3,2,1,169.0,150.0,Maribyrnong,-37.8122,144.8965,Western Metropolitan,6543,18.75,-0.05956112852664577,5,9,5,St,1
Yarraville,3,house,1460000.0,SP,Village,2016-05-28,7.0,3013,3,1,2,463.0,119.0,Maribyrnong,-37.8172,144.8924,Western Metropolitan,6543,17.0,-0.5910652920962199,5,116,5,St,1
Yarraville,3,house,840000.0,S,Village,2016-08-28,7.0,3013,4,1,1,470.0,127.0,Maribyrnong,-37.821999999999996,144.8904,Western Metropolitan,6543,15.875,-0.5745393634840871,8,46,6,St,1
Yarraville,3,house,900500.0,S,Village,2016-08-28,7.0,3013,2,1,1,208.0,100.0,Maribyrnong,-37.8145,144.8804,Western Metropolitan,6543,16.666666666666668,-0.35064935064935066,8,46,6,St,1
Yarraville,2,house,850000.0,S,Chisholm,2016-08-28,7.0,3013,2,1,1,201.0,126.0,Maribyrnong,-37.8196,144.8836,Western Metropolitan,6543,25.2,-0.22935779816513763,8,46,6,St,1
Yarraville,3,house,940000.0,S,Village,2016-08-28,7.0,3013,3,2,2,171.0,146.0,Maribyrnong,-37.8124,144.8957,Western Metropolitan,6543,18.25,-0.07886435331230283,8,9,6,St,1
Aberfeldie,1,unit,380000.0,S,Nelson,2016-03-12,9.1,3040,1,1,1,0.0,39.0,Moonee Valley,-37.7561,144.9028,Western Metropolitan,1543,13.0,1.0,3,26,5,St,1
Aberfeldie,4,house,1646000.0,S,Rendina,2017-04-03,9.1,3040,4,3,2,757.0,157.0,Moonee Valley,-37.7606,144.8909,Western Metropolitan,1543,14.272727272727273,-0.6564551422319475,4,67,0,St,0
Aberfeldie,2,unit,442000.0,S,Nelson,2016-07-05,9.1,3040,2,1,1,0.0,126.0,Moonee Valley,-37.7589,144.89700000000005,Western Metropolitan,1543,25.2,1.0,7,46,1,St,0
Aberfeldie,2,unit,470000.0,S,Brad,2016-07-05,9.1,3040,2,1,1,976.0,71.0,Moonee Valley,-37.7557,144.9037,Western Metropolitan,1543,14.2,-0.8643744030563515,7,16,1,St,0
Aberfeldie,3,house,760000.0,SP,McDonald,2016-07-11,9.1,3040,3,1,1,321.0,126.0,Moonee Valley,-37.757,144.89600000000004,Western Metropolitan,1543,18.0,-0.436241610738255,7,76,0,St,0
Aberfeldie,4,house,1346000.0,S,Nelson,2016-08-10,9.1,3040,2,2,2,559.0,204.0,Moonee Valley,-37.7614,144.8925,Western Metropolitan,1543,25.5,-0.46526867627785057,8,21,2,St,0
Aberfeldie,2,house,1300000.0,S,Rendina,2016-08-10,9.1,3040,3,1,5,528.0,126.0,Moonee Valley,-37.7617,144.8987,Western Metropolitan,1543,21.0,-0.6146788990825688,8,46,2,St,0
Aberfeldie,3,townhouse,935000.0,SP,Nelson,2016-10-09,9.1,3040,3,2,2,217.0,149.0,Moonee Valley,-37.7591,144.8923,Western Metropolitan,1543,18.625,-0.18579234972677597,10,11,6,St,1
Aberfeldie,4,house,3900000.0,S,Nelson,2016-10-12,9.1,3040,4,4,4,670.0,375.0,Moonee Valley,-37.7637,144.8931,Western Metropolitan,1543,31.25,-0.2822966507177033,10,6,2,other,0
Aberfeldie,3,unit,1160000.0,S,Nelson,2017-11-02,9.1,3040,3,2,1,309.0,126.0,Moonee Valley,-37.7642,144.895,Western Metropolitan,1543,15.75,-0.4206896551724138,11,10,3,St,0
Aberfeldie,4,house,1150000.0,PI,Nelson,2017-11-02,9.1,3040,4,2,2,578.0,35.0,Moonee Valley,-37.7614,144.8953,Western Metropolitan,1543,3.5,-0.8858075040783034,11,7,3,St,0
Aberfeldie,1,house,1720000.0,PI,Nelson,2016-10-15,9.1,3040,3,2,1,676.0,136.0,Moonee Valley,-37.7632,144.898,Western Metropolitan,1543,22.666666666666668,-0.6650246305418719,10,51,5,Ct,1
Aberfeldie,2,house,1705000.0,S,Nelson,2016-10-15,9.1,3040,2,1,2,809.0,131.0,Moonee Valley,-37.7587,144.9015,Western Metropolitan,1543,26.2,-0.7212765957446808,10,36,5,St,1
Aberfeldie,3,house,1190000.0,S,Barry,2016-09-17,9.1,3040,3,1,1,465.0,115.0,Moonee Valley,-37.7626,144.8954,Western Metropolitan,1543,16.428571428571427,-0.603448275862069,9,66,5,Ct,1
Aberfeldie,2,unit,380000.0,VB,Brad,2017-03-18,9.1,3040,2,1,1,622.0,126.0,Moonee Valley,-37.7557,144.8966,Western Metropolitan,1543,25.2,-0.6631016042780749,3,47,5,St,1
Aberfeldie,2,house,840000.0,VB,Brad,2017-03-18,9.1,3040,2,1,1,373.0,126.0,Moonee Valley,-37.7604,144.9062,Western Metropolitan,1543,25.2,-0.49498997995991983,3,47,5,St,1
Aberfeldie,5,house,1740000.0,S,Nelson,2016-06-18,9.1,3040,3,3,2,839.0,247.0,Moonee Valley,-37.759,144.9015,Western Metropolitan,1543,22.454545454545453,-0.5451197053406999,6,91,5,St,1
Aberfeldie,3,house,1860000.0,S,Rendina,2016-11-19,9.1,3040,3,2,2,311.0,126.0,Moonee Valley,-37.7603,144.8921,Western Metropolitan,1543,15.75,-0.4233409610983982,11,46,5,St,1
Aberfeldie,3,house,1195000.0,S,Nelson,2016-11-19,9.1,3040,3,2,2,496.0,126.0,Moonee Valley,-37.7559,144.8991,Western Metropolitan,1543,15.75,-0.594855305466238,11,46,5,St,1
