transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price;standard_cost
12598;75;599;05.05.2017;True;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
12599;66;817;12.01.2017;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
12600;47;1905;09.03.2017;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
12601;13;1410;24.07.2017;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
12602;85;2226;11.11.2017;True;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
12603;100;945;22.08.2017;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
12604;66;1394;03.05.2017;False;Approved;Giant Bicycles;Road;low;small;590,26;525,33
12605;76;2181;25.02.2017;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
12606;72;1600;28.10.2017;True;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
12607;1;1307;01.10.2017;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
12608;79;1619;12.07.2017;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
12609;39;2580;24.03.2017;False;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
12610;43;916;26.08.2017;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
12611;76;920;26.02.2017;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
12612;19;1641;18.08.2017;False;Approved;OHM Cycles;Road;high;large;12,01;7,21
12613;0;2284;06.04.2017;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
12614;95;3356;27.04.2017;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
12615;54;3447;26.08.2017;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
12616;57;2449;28.01.2017;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
12617;44;3024;04.01.2017;;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
12618;28;2092;11.11.2017;False;Approved;Solex;Road;medium;small;1703,52;1516,13
12619;70;492;05.02.2017;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
12620;31;3232;06.02.2017;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
12621;36;2391;23.03.2017;True;Approved;Solex;Standard;low;medium;945,04;507,58
12622;86;3371;19.11.2017;True;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
12623;57;2028;18.02.2017;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
12624;79;1775;11.05.2017;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
12625;5;320;23.04.2017;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
12626;10;2582;24.08.2017;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
12627;18;3297;14.08.2017;False;Approved;Solex;Standard;medium;medium;575,27;431,45
12628;62;1994;05.07.2017;False;Approved;Solex;Standard;high;medium;1024,66;614,80
12629;3;902;11.10.2017;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
12630;58;2358;28.05.2017;False;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
12631;53;1716;18.08.2017;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
12632;90;2664;18.08.2017;False;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
12633;70;568;02.02.2017;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
12634;54;2622;14.12.2017;True;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
12635;34;1702;08.03.2017;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
12636;72;1747;29.05.2017;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
12637;0;1731;11.11.2017;False;Approved;Solex;Standard;medium;medium;71,49;53,62
12638;16;675;22.09.2017;False;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
12639;0;2266;03.01.2017;True;Approved;Solex;Standard;medium;medium;441,49;84,99
12640;15;231;29.01.2017;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
12641;94;1247;18.06.2017;False;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
12642;60;2916;12.11.2017;False;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
12643;92;3263;12.01.2017;True;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
12644;24;532;12.01.2017;;Approved;Solex;Road;medium;large;1777,8;820,78
12645;0;453;27.10.2017;True;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
12646;14;1243;08.04.2017;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
12647;77;294;17.02.2017;True;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
12648;37;1098;08.07.2017;False;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
12649;40;1636;21.01.2017;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
12650;54;917;26.08.2017;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
12651;80;1943;19.02.2017;False;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
12652;46;1471;18.09.2017;True;Approved;Solex;Standard;low;medium;1289,85;74,51
12653;74;2057;04.01.2017;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
12654;43;597;30.10.2017;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
12655;30;817;14.12.2017;False;Approved;Solex;Standard;high;medium;748,17;448,90
12656;5;261;27.02.2017;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
12657;61;3079;05.06.2017;False;Approved;OHM Cycles;Standard;low;medium;71,16;56,93
12658;94;693;19.11.2017;False;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
12659;44;1562;21.09.2017;True;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
12660;34;1913;12.09.2017;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
12661;39;3084;21.06.2017;False;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
12662;67;840;05.05.2017;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
12663;47;1064;22.05.2017;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
12664;33;464;21.12.2017;True;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
12665;21;2701;26.02.2017;True;Approved;Solex;Standard;medium;large;1071,23;380,74
12666;64;3482;10.07.2017;False;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
12667;89;1594;30.12.2017;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
12668;95;3454;30.05.2017;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
12669;89;2454;03.11.2017;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
12670;66;695;19.01.2017;True;Approved;Solex;Standard;medium;medium;1163,89;589,27
12671;33;2337;17.02.2017;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
12672;31;2028;09.07.2017;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
12673;51;3223;27.03.2017;True;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
12674;52;1849;02.08.2017;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
12675;74;2031;02.05.2017;False;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
12676;85;382;25.09.2017;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
12677;10;2811;05.04.2017;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
12678;92;460;13.12.2017;;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
12679;10;799;06.02.2017;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
12680;34;766;20.06.2017;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
12681;29;2360;03.12.2017;False;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
12682;3;1150;18.09.2017;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
12683;37;322;18.02.2017;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
12684;49;2821;10.02.2017;True;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
12685;27;683;01.03.2017;False;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
12686;73;486;24.05.2017;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
12687;57;3373;24.04.2017;False;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
12688;94;2797;04.02.2017;False;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
12689;13;389;18.03.2017;False;Approved;Solex;Standard;medium;medium;1163,89;589,27
12690;50;820;03.02.2017;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
12691;18;1860;01.02.2017;False;Approved;Solex;Standard;medium;medium;575,27;431,45
12692;1;213;26.09.2017;;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
12693;19;778;02.02.2017;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
12694;89;1550;18.11.2017;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
12695;23;1080;25.08.2017;False;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
12696;50;3043;07.09.2017;True;Approved;WeareA2B;Standard;medium;small;175,89;131,92
12697;31;558;27.10.2017;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
12698;36;1755;20.09.2017;True;Approved;Solex;Standard;low;medium;945,04;507,58
12699;82;333;26.06.2017;True;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
12700;34;2890;05.10.2017;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
12701;35;1152;24.07.2017;False;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
12702;0;2971;03.12.2017;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
12703;54;368;02.02.2017;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
12704;57;2986;02.12.2017;False;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
12705;4;1415;03.11.2017;True;Approved;Solex;Standard;medium;medium;1483,2;99,59
12706;35;688;05.03.2017;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
12707;14;561;21.10.2017;False;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
12708;25;357;01.05.2017;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
12709;12;3246;22.09.2017;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
12710;54;729;29.09.2017;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
12711;40;788;02.01.2017;;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
12712;17;250;13.09.2017;True;Approved;Solex;Standard;high;medium;1024,66;614,80
12713;3;1797;09.07.2017;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
12714;63;999;15.10.2017;False;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
12715;81;1717;14.11.2017;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
12716;32;440;30.01.2017;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
12717;90;2516;31.01.2017;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
12718;30;117;12.04.2017;True;Approved;Solex;Standard;high;medium;748,17;448,90
12719;17;2184;21.03.2017;False;Approved;Solex;Standard;high;medium;1024,66;614,80
12720;37;3130;19.09.2017;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
12721;66;1427;06.01.2017;False;Approved;Solex;Standard;medium;medium;1163,89;589,27
12722;7;2153;13.08.2017;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
12723;0;3293;25.06.2017;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
12724;65;1060;01.06.2017;False;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
12725;2;378;12.08.2017;True;Approved;Solex;Standard;medium;medium;71,49;53,62
12726;7;74;02.12.2017;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
12727;73;2113;27.11.2017;True;Approved;Solex;Standard;medium;medium;1945,43;333,18
12728;94;3403;19.08.2017;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
12729;52;647;18.11.2017;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
12730;4;115;15.02.2017;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
12731;64;2561;24.10.2017;False;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
12732;71;2289;31.05.2017;True;Approved;Solex;Standard;high;large;1842,92;1105,75
12733;23;756;15.04.2017;False;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
12734;58;3141;09.03.2017;True;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
12735;45;742;20.12.2017;True;Approved;Solex;Standard;medium;medium;441,49;84,99
12736;9;1936;03.01.2017;True;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
12737;88;3173;17.10.2017;False;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
12738;47;2701;08.11.2017;False;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
12739;29;1070;01.11.2017;True;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
12740;7;714;09.01.2017;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
12741;36;615;25.10.2017;True;Approved;Solex;Standard;low;medium;945,04;507,58
12742;57;195;18.11.2017;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
12743;30;1861;20.09.2017;False;Approved;Solex;Standard;high;medium;748,17;448,90
12744;16;3319;07.05.2017;True;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
12745;57;2144;18.03.2017;False;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
12746;25;124;30.06.2017;False;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
12747;70;17;11.10.2017;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
12748;46;81;04.09.2017;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
12749;18;2597;06.01.2017;False;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
12750;1;318;21.12.2017;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
12751;57;310;07.08.2017;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
12752;94;3057;05.06.2017;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
12753;100;536;21.10.2017;;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
12754;54;1345;25.09.2017;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
12755;36;2240;09.09.2017;False;Approved;Solex;Standard;low;medium;1289,85;74,51
12756;16;512;26.01.2017;True;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
12757;1;2590;12.05.2017;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
12758;15;996;10.06.2017;;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
12759;21;913;21.04.2017;True;Approved;Solex;Standard;medium;large;1071,23;380,74
12760;3;105;02.10.2017;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
12761;21;3303;10.12.2017;False;Approved;Solex;Standard;medium;large;1071,23;380,74
12762;70;2019;07.05.2017;True;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
12763;78;2081;25.08.2017;False;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
12764;61;3013;11.01.2017;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
12765;0;2171;26.11.2017;False;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
12766;26;2015;02.10.2017;False;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
12767;35;2517;27.07.2017;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
12768;6;1660;20.09.2017;False;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
12769;15;54;01.05.2017;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
12770;0;3107;06.01.2017;;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
12771;91;273;12.04.2017;True;Approved;Solex;Standard;medium;medium;100,35;75,26
12772;35;368;13.12.2017;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
12773;14;1980;13.06.2017;False;Approved;Solex;Standard;high;large;1842,92;1105,75
12774;50;1480;18.08.2017;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
12775;69;479;30.08.2017;False;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
12776;33;2505;11.01.2017;False;Approved;OHM Cycles;Road;medium;small;1810;1610,90
12777;9;2466;29.04.2017;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
12778;50;1856;30.06.2017;True;Approved;WeareA2B;Standard;medium;small;175,89;131,92
12779;58;1699;22.08.2017;False;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
12780;1;162;08.06.2017;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
12781;98;1429;04.01.2017;True;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
12782;71;1762;01.01.2017;False;Approved;Solex;Standard;high;large;1842,92;1105,75
12783;0;1340;22.05.2017;False;Approved;OHM Cycles;Road;high;large;12,01;7,21
12784;78;3330;09.02.2017;False;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
12785;35;537;13.05.2017;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
12786;24;2367;26.01.2017;True;Approved;Solex;Road;medium;large;1777,8;820,78
12787;64;1378;18.12.2017;True;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
12788;37;799;12.08.2017;False;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
12789;6;1454;04.11.2017;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
12790;18;2230;16.11.2017;;Approved;Solex;Standard;medium;medium;575,27;431,45
12791;27;1132;04.02.2017;True;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
12792;83;556;05.08.2017;True;Approved;Solex;Touring;medium;large;2083,94;675,03
12793;64;516;07.01.2017;False;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
12794;7;1483;21.05.2017;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
12795;70;2704;09.05.2017;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
12796;85;1515;23.03.2017;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
12797;84;1106;30.07.2017;True;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
12798;35;66;19.02.2017;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
12799;78;3296;27.10.2017;False;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
12800;89;983;05.07.2017;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
12801;86;2198;18.06.2017;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
12802;33;2469;06.06.2017;True;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
12803;14;730;18.10.2017;False;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
12804;96;2997;27.09.2017;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
12805;12;2898;13.10.2017;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
12806;71;2744;04.06.2017;False;Approved;Solex;Standard;high;large;1842,92;1105,75
12807;86;828;12.10.2017;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
12808;100;1436;19.10.2017;False;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
12809;0;2647;09.08.2017;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
12810;22;2644;19.09.2017;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
12811;47;2190;19.08.2017;False;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
12812;0;2299;25.02.2017;True;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
12813;77;2409;20.01.2017;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
12814;31;3150;25.04.2017;True;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
12815;58;3475;11.02.2017;False;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
12816;85;2736;01.11.2017;True;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
12817;0;264;23.07.2017;True;Approved;;;;;1678,51;
12818;99;1004;23.03.2017;False;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
12819;36;1574;20.02.2017;True;Approved;Solex;Standard;low;medium;945,04;507,58
12820;0;2887;05.04.2017;True;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
12821;74;891;18.12.2017;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
